number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.13846153846153847,0.0,0.0136986301369863,0.5,330
0.15384615384615385,0.0,0.0,0.5,180
0.0,0.0,0.0,0.5,139
0.046153846153846156,0.0,0.0,1.0,103
0.0,0.0,0.0,0.0,60
0.03076923076923077,0.0,0.0,0.0,100
0.0,0.0,0.9945205479452055,0.0,149
0.0,0.0,0.821917808219178,0.5,295
0.06153846153846154,0.0,0.03287671232876713,0.5,111
0.03076923076923077,0.0,0.5095890410958904,0.5,349
0.07692307692307693,0.0,0.23835616438356164,0.0,175
0.1076923076923077,0.125,0.0,0.0,41
0.35384615384615387,0.0,0.0,0.5,236
0.0,0.0,0.6493150684931507,0.5,299
0.015384615384615385,0.0,0.24383561643835616,0.0,75
0.13846153846153847,0.0,0.9972602739726028,0.5,190
0.07692307692307693,0.0,0.9808219178082191,0.5,325
0.18461538461538463,0.0,0.09315068493150686,0.5,150
0.03076923076923077,0.0,0.0,0.0,60
0.015384615384615385,0.0,0.2602739726027397,0.0,45
0.06153846153846154,0.0,0.7808219178082192,0.5,120
0.0,0.0,0.1095890410958904,0.5,120
0.35384615384615387,0.0,0.4712328767123288,0.0,69
0.16923076923076924,0.125,0.0136986301369863,0.0,90
0.0,0.125,0.024657534246575342,0.0,70
0.0,0.0,0.0,0.0,38
0.2923076923076923,0.0,0.9397260273972603,0.5,160
0.3230769230769231,0.0,0.6136986301369863,0.5,190
0.046153846153846156,0.0,0.0,0.0,80
0.0,0.0,0.038356164383561646,0.5,199
0.015384615384615385,0.125,0.0,0.0,103
0.0,0.0,0.0,0.0,100
0.13846153846153847,0.25,0.057534246575342465,0.5,92
0.12307692307692308,0.0,0.0,0.5,100
0.0,0.0,1.0,0.0,72
0.49230769230769234,0.0,0.10136986301369863,0.0,65
0.06153846153846154,0.0,0.2602739726027397,0.0,55
0.07692307692307693,0.125,0.12054794520547946,0.0,36
0.7538461538461538,0.0,0.9863013698630138,0.5,200
0.16923076923076924,0.0,0.0,0.0,55
0.8923076923076924,0.0,0.8547945205479452,0.5,250
0.18461538461538463,0.375,0.16986301369863013,0.0,50
0.5384615384615385,0.0,0.030136986301369864,0.5,200
0.09230769230769231,0.0,0.0,0.0,77
0.03076923076923077,0.0,0.8,0.5,945
0.3384615384615385,0.0,0.6301369863013698,0.5,125
0.24615384615384617,0.125,0.0,0.0,95
0.0,0.0,0.1178082191780822,0.5,185
0.0,0.0,0.32602739726027397,0.5,190
0.0,0.0,0.0,0.5,300
0.6615384615384616,0.125,0.16164383561643836,0.0,40
0.5846153846153846,0.0,0.7452054794520548,0.5,300
0.0,0.0,0.24657534246575344,0.0,80
0.0,0.0,0.0,0.5,1600
0.06153846153846154,0.0,0.41643835616438357,0.5,245
0.15384615384615385,0.875,0.6575342465753424,0.0,48
0.0,0.0,0.0,0.0,175
0.03076923076923077,0.0,0.19452054794520549,0.5,200
0.015384615384615385,0.0,0.0,0.0,125
0.09230769230769231,0.0,0.0,0.0,28
0.4153846153846154,0.0,0.0,0.5,94
0.26153846153846155,0.0,0.0,0.5,155
0.8153846153846154,0.125,0.08767123287671233,0.0,70
0.03076923076923077,0.0,0.24383561643835616,0.0,120
0.046153846153846156,0.25,0.1178082191780822,0.5,85
0.7384615384615385,0.875,0.9315068493150686,0.0,62
0.13846153846153847,0.0,0.0,0.0,70
0.03076923076923077,0.0,0.0,0.5,100
0.13846153846153847,0.0,0.0,0.5,160
0.046153846153846156,0.125,0.0,0.0,125
0.13846153846153847,0.0,0.0,0.5,170
0.0,0.0,0.0,0.0,59
0.0,0.0,0.0,0.0,120
0.9076923076923078,0.0,0.14246575342465753,0.5,120
0.8923076923076924,0.25,0.9808219178082191,0.0,50
0.015384615384615385,0.25,0.4876712328767123,0.0,64
0.16923076923076924,0.25,0.7726027397260274,0.0,90
0.5384615384615385,0.0,0.9013698630136986,0.0,64
0.046153846153846156,0.0,0.0,0.5,250
0.0,0.125,0.0,0.0,55
0.0,0.0,0.0,0.5,225
0.2153846153846154,0.0,0.263013698630137,0.5,200
0.13846153846153847,0.0,0.2410958904109589,0.5,1000
0.046153846153846156,0.125,0.13424657534246576,0.0,60
0.07692307692307693,0.0,0.5808219178082192,0.5,320
0.46153846153846156,0.0,0.057534246575342465,0.0,45
0.12307692307692308,0.0,0.18082191780821918,0.5,85
0.13846153846153847,0.0,0.0,0.5,59
0.4461538461538462,0.0,0.4054794520547945,0.5,200
0.5846153846153846,0.5,0.0,0.0,60
0.15384615384615385,0.0,0.010958904109589041,0.5,300
0.0,0.0,0.0,0.5,220
0.09230769230769231,0.0,0.0,0.5,205
0.015384615384615385,0.0,0.9780821917808219,0.5,500
0.2153846153846154,0.0,0.03561643835616438,0.5,215
0.16923076923076924,0.0,0.10410958904109589,0.5,140
0.015384615384615385,0.0,0.06301369863013699,0.5,650
0.23076923076923078,0.0,0.18082191780821918,0.0,55
0.0,0.125,0.0,0.0,110
0.0,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,43
0.0,0.0,0.0,0.5,200
0.5846153846153846,0.5,0.8246575342465754,0.0,50
0.0,0.0,0.0,0.5,300
0.35384615384615387,0.0,0.0,0.5,150
0.0,0.0,0.0410958904109589,0.5,390
0.06153846153846154,0.0,0.6575342465753424,0.0,63
0.0,0.0,0.0,0.5,225
0.046153846153846156,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,150
0.47692307692307695,0.0,0.0821917808219178,0.5,450
0.15384615384615385,0.0,0.7013698630136986,0.0,125
0.0,0.0,0.0,0.5,98
0.07692307692307693,0.0,0.0027397260273972603,0.5,90
0.046153846153846156,0.0,0.23287671232876714,0.5,200
0.5692307692307692,0.0,0.4657534246575343,0.5,699
0.18461538461538463,0.0,0.18356164383561643,0.0,80
0.23076923076923078,0.0,0.821917808219178,0.5,200
0.3076923076923077,0.0,0.44931506849315067,0.5,49
0.03076923076923077,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,200
0.015384615384615385,0.0,0.0,0.0,70
0.046153846153846156,0.0,0.0,0.5,90
0.0,0.0,0.0,0.5,200
0.5538461538461539,0.0,1.0,0.0,113
0.06153846153846154,0.0,0.005479452054794521,0.5,115
0.0,0.0,0.043835616438356165,1.0,50
0.0,0.0,0.0,0.5,75
0.1076923076923077,0.875,0.0,0.0,45
0.015384615384615385,0.0,0.9589041095890412,0.5,160
0.0,0.0,0.0,0.0,38
0.12307692307692308,0.0,0.4849315068493151,0.5,201
0.03076923076923077,0.0,0.0,0.5,1115
0.0,0.0,0.0,0.5,50
0.27692307692307694,0.25,0.0,0.0,100
0.046153846153846156,0.0,0.0,0.5,409
0.13846153846153847,0.0,0.0,0.5,199
0.0,0.0,0.0,0.5,84
0.2,0.0,0.16712328767123288,0.5,299
0.0,0.0,0.8958904109589041,0.5,149
0.1076923076923077,0.0,0.0,0.0,60
0.015384615384615385,0.0,0.0136986301369863,0.5,140
0.03076923076923077,0.0,0.821917808219178,0.5,155
0.5538461538461539,0.25,0.7287671232876712,0.5,160
0.0,0.0,0.0,0.0,125
0.18461538461538463,0.0,0.0,0.0,75
0.0,0.125,0.0,0.5,110
0.0,0.0,0.0,0.5,226
0.27692307692307694,0.375,0.9835616438356164,0.0,55
0.27692307692307694,0.0,0.14246575342465753,1.0,75
0.0,0.625,0.0,0.5,1500
0.5384615384615385,0.125,0.0,0.0,80
0.5076923076923077,0.0,0.8054794520547945,0.5,280
0.15384615384615385,0.0,0.0,0.5,100
0.7538461538461538,0.0,0.0,0.0,110
0.15384615384615385,0.0,0.4438356164383562,0.0,75
0.03076923076923077,0.0,0.15342465753424658,0.0,47
0.09230769230769231,0.25,0.2273972602739726,0.0,50
0.0,0.0,0.0,0.5,140
0.676923076923077,0.125,0.7534246575342466,0.5,160
0.6307692307692307,0.125,0.010958904109589041,0.5,95
0.03076923076923077,0.0,0.24383561643835616,0.5,400
0.8153846153846154,0.0,0.5232876712328767,0.5,135
0.16923076923076924,0.0,0.0,0.5,150
0.09230769230769231,0.0,0.0,0.5,140
0.0,0.0,0.052054794520547946,0.5,269
0.3384615384615385,0.125,0.7808219178082192,0.5,175
0.06153846153846154,0.0,0.0027397260273972603,0.5,225
0.046153846153846156,0.0,0.3698630136986301,0.5,399
0.0,0.0,0.0,0.5,150
0.03076923076923077,0.0,0.0,0.0,60
0.4,0.0,0.5863013698630137,0.5,500
0.12307692307692308,0.125,0.0,0.0,90
0.0,0.0,0.20273972602739726,0.5,150
0.06153846153846154,0.125,0.3506849315068493,0.0,75
0.03076923076923077,0.125,0.0,0.0,45
0.12307692307692308,0.0,0.0,0.0,88
0.07692307692307693,0.0,0.989041095890411,0.5,500
0.046153846153846156,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,140
0.015384615384615385,0.0,0.0,0.5,145
0.3230769230769231,0.0,0.0027397260273972603,0.0,35
0.015384615384615385,0.0,0.2410958904109589,0.5,170
0.07692307692307693,0.125,0.0,0.0,112
0.3076923076923077,0.125,0.3863013698630137,0.5,95
0.06153846153846154,0.0,0.9452054794520548,0.5,450
0.09230769230769231,0.5,0.8849315068493151,0.0,99
0.6307692307692307,0.375,0.2273972602739726,0.0,55
0.0,0.0,0.0,0.0,47
0.18461538461538463,0.0,0.0,0.5,150
0.0,0.0,0.37534246575342467,0.0,95
0.03076923076923077,0.0,0.0,0.5,110
0.0,0.0,0.0,0.0,100
0.07692307692307693,0.0,0.0,0.0,99
0.0,0.0,0.0,0.0,100
0.0,0.0,0.3835616438356164,0.5,299
0.0,0.0,0.0,0.0,115
0.015384615384615385,0.0,0.0,0.0,60
0.046153846153846156,0.5,0.0,0.0,119
0.06153846153846154,0.0,0.008219178082191782,0.5,199
0.0,0.5,0.915068493150685,1.0,33
0.0,0.0,0.9945205479452055,1.0,100
0.03076923076923077,0.0,0.0,0.5,185
0.1076923076923077,0.0,0.821917808219178,0.0,80
0.3230769230769231,0.0,0.36712328767123287,0.0,70
0.0,0.0,0.2410958904109589,0.0,100
0.0,0.0,0.03287671232876713,0.5,250
0.16923076923076924,0.0,0.0,0.0,45
0.03076923076923077,0.0,0.5150684931506849,0.5,85
0.7230769230769232,0.125,0.0,0.0,44
0.09230769230769231,0.0,0.4904109589041096,0.5,250
0.4461538461538462,0.25,0.10410958904109589,0.5,105
0.5846153846153846,0.625,0.4876712328767123,0.0,90
0.06153846153846154,0.0,0.0,0.0,58
0.015384615384615385,0.0,0.0,0.5,143
0.16923076923076924,0.0,0.0,0.0,55
0.015384615384615385,0.125,0.336986301369863,0.0,180
0.1076923076923077,0.0,0.005479452054794521,0.5,250
0.9692307692307693,0.125,0.0,0.0,73
0.13846153846153847,0.0,0.23835616438356164,0.0,85
0.0,0.125,0.9945205479452055,1.0,80
0.23076923076923078,0.0,0.0410958904109589,0.5,120
0.015384615384615385,0.0,0.0,0.5,110
0.03076923076923077,0.0,0.0,0.5,200
0.18461538461538463,0.0,0.9945205479452055,0.5,225
0.35384615384615387,0.0,0.0,0.5,250
0.2,0.125,0.4383561643835616,0.0,65
0.015384615384615385,0.0,0.2410958904109589,0.0,98
0.16923076923076924,0.5,0.852054794520548,0.0,86
0.13846153846153847,0.5,0.5150684931506849,0.0,150
0.12307692307692308,0.625,0.473972602739726,0.0,55
0.046153846153846156,0.0,0.0,0.0,150
1.0,0.5,0.23287671232876714,0.0,35
0.13846153846153847,0.125,0.9671232876712329,0.5,600
0.015384615384615385,0.0,0.0,0.0,100
0.12307692307692308,0.0,0.0,0.5,175
0.0,0.25,0.0,0.0,250
0.26153846153846155,0.0,0.052054794520547946,0.5,150
0.03076923076923077,0.0,0.25205479452054796,0.5,145
0.015384615384615385,0.0,0.0136986301369863,0.0,40
0.046153846153846156,0.25,0.9972602739726028,0.5,150
0.015384615384615385,0.125,0.0,0.0,115
0.03076923076923077,0.0,0.0,0.0,52
0.16923076923076924,0.5,0.0,0.0,59
0.24615384615384617,0.0,0.473972602739726,0.5,145
0.0,0.0,0.4849315068493151,0.0,55
0.0,0.375,0.36712328767123287,0.0,49
0.0,0.0,0.0,0.5,450
0.15384615384615385,0.0,0.2410958904109589,0.0,85
0.2923076923076923,0.125,0.0,0.0,45
0.046153846153846156,0.0,0.35342465753424657,0.0,75
0.06153846153846154,0.0,0.0,0.5,275
0.09230769230769231,0.125,0.38904109589041097,0.5,320
0.1076923076923077,0.25,0.17534246575342466,0.5,350
0.36923076923076925,0.0,0.0,0.5,155
0.046153846153846156,0.125,0.0,0.0,47
0.09230769230769231,0.0,0.0547945205479452,0.0,65
0.35384615384615387,0.0,0.0,0.0,65
0.5538461538461539,0.0,0.9178082191780822,0.0,100
0.36923076923076925,0.0,0.0,0.5,125
0.4,0.0,0.8136986301369863,0.0,90
0.0,0.0,0.4876712328767123,0.0,250
0.6615384615384616,0.25,0.410958904109589,0.0,50
0.0,0.0,0.0136986301369863,0.5,750
0.0,0.0,0.0,1.0,80
0.015384615384615385,0.0,0.008219178082191782,0.5,135
0.3384615384615385,0.5,0.9863013698630138,0.0,60
0.0,0.125,0.4904109589041096,0.5,249
0.046153846153846156,0.0,0.2273972602739726,0.0,80
0.18461538461538463,0.5,0.5397260273972603,0.0,113
0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.0,175
0.015384615384615385,0.0,0.0,0.5,200
0.0,0.0,0.07397260273972603,0.5,101
0.8,0.0,0.0136986301369863,0.0,65
0.13846153846153847,0.125,0.016438356164383564,0.0,60
0.0,0.0,0.0,0.0,104
0.015384615384615385,0.0,0.23835616438356164,0.0,120
0.0,0.125,0.0,0.5,115
0.015384615384615385,0.0,0.0,0.5,250
0.12307692307692308,0.0,0.0,0.5,45
0.0,0.0,0.0,0.5,65
0.03076923076923077,0.0,0.0,0.5,150
0.35384615384615387,0.0,0.473972602739726,0.5,145
0.046153846153846156,0.125,0.0,0.5,150
0.0,0.0,0.4383561643835616,0.5,120
0.03076923076923077,0.0,0.0,0.5,110
0.15384615384615385,0.0,0.0,0.5,129
0.26153846153846155,0.0,0.0,1.0,80
0.03076923076923077,0.125,0.049315068493150684,0.5,330
0.3230769230769231,0.0,0.3506849315068493,0.5,120
0.0,0.0,0.0,0.0,45
0.03076923076923077,0.0,0.0,0.5,150
0.0,0.0,0.0,0.5,295
0.0,0.0,0.0,0.5,140
0.0,0.75,0.452054794520548,0.0,77
0.09230769230769231,0.0,0.0,0.0,65
0.24615384615384617,0.0,0.008219178082191782,0.0,70
0.8,0.0,0.19726027397260273,0.5,150
0.0,0.0,1.0,0.5,333
0.015384615384615385,0.125,0.2219178082191781,0.0,40
0.4461538461538462,0.0,0.9863013698630138,0.5,150
0.015384615384615385,0.0,0.0,0.0,2000
0.09230769230769231,0.25,0.9534246575342465,0.0,100
0.0,0.25,0.030136986301369864,0.0,85
0.07692307692307693,0.25,0.16164383561643836,0.0,35
0.0,0.0,0.0,0.0,199
0.0,0.0,0.0,0.5,275
0.07692307692307693,0.0,0.0,0.5,115
0.0,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,170
0.0,0.0,0.0,1.0,60
0.0,0.0,0.0,0.0,40
0.7076923076923077,0.0,0.915068493150685,0.5,180
0.27692307692307694,0.125,0.0,0.5,250
0.12307692307692308,0.0,0.0,0.5,225
0.046153846153846156,0.0,0.7808219178082192,0.0,117
0.0,0.0,0.0,0.0,55
0.046153846153846156,0.0,0.0,0.5,108
0.0,0.5,0.9972602739726028,0.0,200
0.06153846153846154,0.0,0.0,0.5,175
0.0,0.0,0.852054794520548,0.0,489
0.18461538461538463,0.0,0.0,0.0,105
0.3384615384615385,0.25,0.9287671232876712,0.0,45
0.12307692307692308,0.0,0.0,0.5,128
0.0,0.0,0.0,0.0,245
0.0,0.0,0.4931506849315069,0.0,10
0.0,0.0,0.0,0.0,145
0.23076923076923078,0.0,0.2273972602739726,0.5,160
0.015384615384615385,0.0,0.5506849315068493,0.5,100
0.24615384615384617,0.0,0.0,0.5,135
0.8153846153846154,0.0,0.9178082191780822,0.0,60
0.38461538461538464,0.125,0.0,0.5,92
0.03076923076923077,0.0,0.1917808219178082,0.5,145
0.015384615384615385,0.0,0.0,0.5,77
0.03076923076923077,0.0,0.0,0.0,60
0.24615384615384617,0.125,0.9616438356164384,0.5,121
0.0,0.0,0.0,0.5,120
0.09230769230769231,0.0,0.0,0.0,85
0.26153846153846155,0.0,0.0,0.5,150
0.8461538461538463,0.875,0.5589041095890411,1.0,65
0.07692307692307693,0.0,0.10136986301369863,0.0,45
0.5076923076923077,0.0,0.7671232876712328,0.5,600
0.7538461538461538,0.125,0.5561643835616439,0.0,59
0.1076923076923077,0.0,0.12328767123287672,0.0,100
0.6615384615384616,0.0,0.6547945205479452,0.5,155
0.06153846153846154,0.0,0.6712328767123288,0.5,134
0.16923076923076924,0.0,0.7342465753424657,0.5,290
0.06153846153846154,0.0,0.0,0.0,35
0.03076923076923077,0.0,0.35342465753424657,0.5,289
0.49230769230769234,1.0,0.19726027397260273,0.5,87
0.5846153846153846,0.0,0.989041095890411,0.5,300
0.046153846153846156,0.0,0.0,0.0,50
0.09230769230769231,0.0,0.9917808219178083,0.5,85
0.07692307692307693,0.125,0.9616438356164384,0.0,100
0.2,0.5,0.31232876712328766,0.5,255
0.4461538461538462,0.125,0.6767123287671233,0.5,300
0.0,0.0,0.0,0.5,250
0.49230769230769234,0.0,0.0,0.5,100
0.03076923076923077,0.0,1.0,0.5,1066
0.06153846153846154,0.125,0.2958904109589041,0.5,95
0.6923076923076923,0.0,0.24657534246575344,0.5,250
0.046153846153846156,0.25,0.4794520547945206,0.5,400
0.13846153846153847,0.25,0.3424657534246575,0.0,85
0.6615384615384616,0.25,0.1178082191780822,0.0,79
0.03076923076923077,0.0,0.07123287671232877,0.0,279
0.2153846153846154,0.0,0.030136986301369864,0.5,225
0.38461538461538464,0.0,0.0027397260273972603,0.5,160
0.015384615384615385,0.0,0.23013698630136986,0.0,51
0.03076923076923077,0.25,0.3150684931506849,0.0,169
0.5384615384615385,0.0,0.09863013698630137,0.5,80
0.12307692307692308,0.0,0.0,0.0,80
0.015384615384615385,0.0,0.0,0.5,195
0.1076923076923077,0.0,0.0,0.0,80
0.07692307692307693,0.25,1.0,0.0,68
0.24615384615384617,0.5,0.2410958904109589,1.0,45
0.3230769230769231,0.25,0.4438356164383562,0.5,180
0.9384615384615385,0.625,0.4876712328767123,0.0,29
1.0,0.0,0.030136986301369864,0.5,69
0.6923076923076923,0.125,0.0,0.0,65
0.015384615384615385,0.0,0.0,0.0,55
0.046153846153846156,0.0,0.4767123287671233,0.5,119
0.046153846153846156,0.0,0.030136986301369864,0.5,200
0.18461538461538463,0.0,0.0,0.5,160
0.0,0.0,0.0,0.5,230
0.09230769230769231,0.0,0.6821917808219178,0.5,550
0.0,0.0,1.0,0.5,275
0.5538461538461539,0.0,0.33972602739726027,0.5,350
0.015384615384615385,0.0,0.0,0.0,100
0.1076923076923077,0.0,0.4465753424657534,0.5,149
0.27692307692307694,0.25,0.473972602739726,0.5,94
0.6615384615384616,0.0,0.005479452054794521,0.5,180
0.07692307692307693,0.0,0.0,0.0,60
0.046153846153846156,0.125,0.0,0.0,55
0.09230769230769231,0.0,0.09863013698630137,0.0,38
0.06153846153846154,0.0,0.0,0.5,300
0.7076923076923077,0.0,0.08493150684931507,0.5,99
0.06153846153846154,0.0,0.19452054794520549,0.0,51
0.046153846153846156,0.0,0.0,0.5,100
0.2153846153846154,0.375,0.2136986301369863,0.0,70
0.1076923076923077,0.0,0.0,0.0,80
0.1076923076923077,0.0,0.12328767123287672,0.5,200
0.5692307692307692,0.0,0.4657534246575343,0.5,101
0.015384615384615385,0.0,0.0,0.0,87
0.03076923076923077,0.0,0.0,0.5,160
0.0,0.125,0.7232876712328767,0.5,140
0.06153846153846154,0.0,0.0,0.5,50
0.4153846153846154,0.0,0.5178082191780822,0.5,125
0.3076923076923077,0.25,0.0547945205479452,0.0,65
0.13846153846153847,0.0,0.2136986301369863,0.5,150
0.06153846153846154,0.0,0.0,0.5,120
0.24615384615384617,0.125,0.6821917808219178,0.0,64
0.015384615384615385,0.125,0.9808219178082191,0.0,70
0.0,0.0,0.0,0.0,100
0.015384615384615385,0.125,0.0,0.0,47
0.0,0.375,0.9808219178082191,0.0,80
0.46153846153846156,0.0,0.8958904109589041,0.5,98
0.16923076923076924,0.0,0.0,0.5,150
0.5230769230769231,0.25,0.6657534246575343,0.5,171
0.1076923076923077,0.0,0.0,0.0,50
0.1076923076923077,0.125,0.0,0.5,69
0.2153846153846154,0.0,0.07671232876712329,0.5,250
0.06153846153846154,0.0,0.6,0.0,50
0.16923076923076924,0.125,0.3013698630136986,0.5,250
0.015384615384615385,0.0,0.07397260273972603,0.0,147
0.9692307692307693,0.0,0.9972602739726028,0.5,385
0.015384615384615385,0.375,0.010958904109589041,0.0,57
0.09230769230769231,0.0,0.0,0.5,117
0.0,0.0,0.24657534246575344,0.0,340
0.0,0.0,0.0,0.0,100
0.06153846153846154,0.0,0.0,0.5,250
0.0,0.0,0.0027397260273972603,0.0,99
0.09230769230769231,0.0,0.0,0.5,60
0.676923076923077,0.25,0.07397260273972603,0.0,65
0.23076923076923078,0.0,0.016438356164383564,0.0,90
0.4,0.25,0.2191780821917808,0.5,200
0.0,0.0,0.0,0.5,560
0.03076923076923077,0.0,0.0,0.5,100
0.0,0.0,0.6328767123287671,0.5,225
0.015384615384615385,0.0,0.0410958904109589,0.5,300
0.015384615384615385,0.0,0.0,0.0,92
0.1076923076923077,0.0,0.0,0.5,129
0.3384615384615385,0.0,0.06027397260273973,0.5,95
0.06153846153846154,0.0,0.008219178082191782,0.5,126
0.046153846153846156,0.0,0.0,0.5,160
0.4153846153846154,0.125,0.3917808219178082,0.5,89
0.046153846153846156,0.375,0.24657534246575344,0.0,70
0.015384615384615385,0.0,0.0,0.5,110
0.2,0.0,0.09041095890410959,0.5,189
0.7692307692307693,0.0,0.8986301369863013,0.5,140
0.046153846153846156,0.0,0.0,0.5,145
0.0,0.75,0.410958904109589,0.0,77
0.2153846153846154,0.125,0.34794520547945207,0.0,55
0.8307692307692308,0.0,0.23287671232876714,0.0,97
0.8153846153846154,0.75,0.7232876712328767,0.0,70
0.7692307692307693,0.0,0.038356164383561646,0.5,185
0.0,0.0,0.0,0.5,89
0.1076923076923077,0.125,0.0,0.5,197
0.015384615384615385,0.0,0.0,0.0,50
0.0,0.0,0.0,0.5,99
0.015384615384615385,0.0,0.5150684931506849,0.5,180
0.07692307692307693,0.0,0.0,0.0,50
0.26153846153846155,0.75,0.8876712328767123,0.5,399
0.046153846153846156,0.25,0.03561643835616438,0.0,50
0.046153846153846156,0.125,0.0,0.0,80
0.1076923076923077,0.0,0.2191780821917808,0.5,595
0.015384615384615385,0.0,0.2136986301369863,0.5,159
0.03076923076923077,0.0,0.4849315068493151,0.5,249
0.015384615384615385,0.0,0.2602739726027397,0.0,99
0.015384615384615385,0.0,0.0,0.0,50
0.36923076923076925,0.125,0.07123287671232877,0.5,260
0.0,0.0,0.0,0.0,45
0.046153846153846156,0.0,0.0,0.5,173
0.0,0.0,0.0,0.5,87
0.9076923076923078,0.0,0.8410958904109589,0.5,175
0.07692307692307693,0.0,0.0,0.5,190
0.6000000000000001,0.0,0.9616438356164384,0.5,159
0.07692307692307693,0.0,0.5178082191780822,0.5,499
0.03076923076923077,0.125,0.2876712328767123,0.5,165
0.06153846153846154,0.0,0.030136986301369864,0.0,90
0.06153846153846154,0.0,0.0,0.0,150
0.015384615384615385,0.0,0.0,0.5,112
0.0,0.0,1.0,0.0,750
0.0,0.0,0.0,0.0,65
0.03076923076923077,0.25,0.0,0.0,100
0.046153846153846156,0.125,0.0,0.0,90
0.03076923076923077,0.375,0.2410958904109589,0.0,95
0.6923076923076923,0.75,0.9123287671232877,0.0,32
0.015384615384615385,0.0,0.0,0.0,120
0.015384615384615385,0.0,0.7698630136986302,0.0,66
0.18461538461538463,0.0,0.008219178082191782,0.0,55
0.015384615384615385,0.75,1.0,1.0,31
0.015384615384615385,0.0,0.0,0.5,100
0.0,0.0,1.0,0.0,89
0.12307692307692308,0.25,0.005479452054794521,0.5,264
0.03076923076923077,0.0,0.5150684931506849,0.0,80
0.0,0.0,0.19452054794520549,1.0,36
0.1076923076923077,0.0,0.0,0.0,55
0.03076923076923077,0.0,0.9260273972602739,0.5,250
0.015384615384615385,0.0,0.9424657534246575,0.0,91
0.1076923076923077,0.0,0.0,0.0,108
0.2153846153846154,0.0,0.0,0.5,123
0.12307692307692308,0.0,0.0,0.0,55
0.0,0.0,0.0,0.5,150
0.18461538461538463,0.0,0.5287671232876713,0.5,90
0.0,0.0,0.0,0.0,85
0.046153846153846156,0.125,0.9397260273972603,0.0,87
0.07692307692307693,0.0,0.2602739726027397,0.5,68
0.0,0.125,0.0,0.0,65
0.0,0.0,0.9835616438356164,0.5,300
0.23076923076923078,0.0,0.0,0.5,103
0.16923076923076924,0.0,0.0,0.0,33
0.7230769230769232,0.5,0.9698630136986301,1.0,37
0.3076923076923077,0.0,0.016438356164383564,0.0,40
0.015384615384615385,0.0,0.2273972602739726,0.0,150
0.0,0.0,0.0,0.0,120
0.015384615384615385,0.625,0.9671232876712329,1.0,65
0.03076923076923077,0.0,0.0,0.5,239
0.5692307692307692,0.125,0.19726027397260273,0.0,55
0.1076923076923077,0.0,0.0,0.5,68
0.5230769230769231,0.0,0.03287671232876713,0.5,110
0.16923076923076924,0.875,0.873972602739726,0.0,90
0.07692307692307693,0.0,0.0,0.0,49
0.046153846153846156,0.0,0.0,0.5,200
0.676923076923077,0.5,0.9945205479452055,0.5,155
0.046153846153846156,0.0,0.0,0.0,70
0.7076923076923077,0.375,0.41643835616438357,0.5,200
0.26153846153846155,0.0,0.1780821917808219,0.0,174
0.6000000000000001,0.125,0.8,0.0,47
0.0,0.0,0.0,0.0,45
0.06153846153846154,0.0,0.0,0.5,80
0.6615384615384616,0.0,0.0,0.5,217
0.07692307692307693,0.125,0.24657534246575344,1.0,1800
0.046153846153846156,0.0,0.0,0.0,79
0.12307692307692308,0.0,0.0,0.0,70
0.06153846153846154,0.125,0.7287671232876712,0.0,50
0.5538461538461539,0.75,0.19452054794520549,0.0,72
0.7846153846153847,0.0,0.8301369863013699,0.5,80
0.09230769230769231,0.0,0.019178082191780823,0.0,46
0.06153846153846154,0.125,0.005479452054794521,0.0,60
0.0,0.0,0.0,0.0,80
0.0,0.0,0.0,0.5,151
0.015384615384615385,0.0,0.0,0.5,125
0.0,0.0,0.0,0.0,100
0.6000000000000001,0.375,0.9671232876712329,0.0,52
0.0,0.0,0.0,0.5,55
0.03076923076923077,0.0,0.0,0.0,70
0.046153846153846156,0.0,0.0,0.0,60
0.16923076923076924,0.0,0.8575342465753425,0.5,80
0.06153846153846154,0.0,0.0,0.5,250
0.4461538461538462,0.375,0.34794520547945207,0.5,150
0.9538461538461539,0.0,0.7506849315068493,0.5,300
0.03076923076923077,0.0,0.019178082191780823,0.5,100
0.0,0.0,0.0,0.0,199
0.15384615384615385,0.0,1.0,0.0,60
0.8307692307692308,0.0,0.0,0.5,100
0.07692307692307693,0.0,0.33972602739726027,0.5,85
0.38461538461538464,0.125,0.6712328767123288,0.0,95
0.5846153846153846,0.0,0.0,0.5,60
0.015384615384615385,0.0,1.0,0.0,46
0.13846153846153847,0.0,0.0273972602739726,0.5,120
0.015384615384615385,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,100
0.046153846153846156,0.375,0.4931506849315069,0.5,400
0.6615384615384616,0.0,1.0,0.0,100
0.0,0.0,0.0,0.5,180
0.015384615384615385,0.0,0.1178082191780822,0.0,85
0.09230769230769231,0.0,0.0,0.5,160
0.23076923076923078,0.0,0.010958904109589041,0.5,180
0.046153846153846156,0.0,0.34794520547945207,0.5,249
